   timestamp          x          y         theta        diff_angle
339.447000 -0.2202535 -10.5477066 -179.4552002 0.3668671
339.881000 -0.2395142 -10.9179897 -178.4568634 0.9983368
340.247000 -0.2512599 -11.2308588 -178.1483765 0.3084869
340.614000 -0.2597617 -11.5479145 -178.1003418 0.0480347
340.947000 -0.2666389 -11.8298607 -178.1312256 0.0308838
342.380500 -0.3080014 -13.0552320 -178.2263489 0.0951233
342.747500 -0.3164708 -13.3704281 -178.1713867 0.0549622
343.213500 -0.3302291 -13.7743568 -178.1793213 0.0079346
343.847000 -0.3501081 -14.3162012 -178.1841278 0.0048065
344.280500 -0.3406059 -14.6846008 -179.3532410 1.1691132
344.747000 -0.2466005 -15.0688477 175.0338898 4.3193512
345.313500 -0.0965754 -15.5165453 169.0944977 5.9393921
346.014000 0.1628949 -16.0328102 160.5391235 8.5553741
346.447500 0.3599035 -16.3377724 155.8010712 4.7380524
346.947000 0.6085591 -16.6587162 150.2752228 5.5258484
347.447500 0.8962794 -16.9386082 144.2064362 6.0687866
347.813500 1.1138591 -17.1386604 140.6175995 3.5888367
348.147500 1.3316311 -17.3037663 136.8611298 3.7564697
348.447500 1.5361667 -17.4307041 133.0927887 3.7683411
348.680500 1.7014056 -17.5227356 130.2670441 2.8257446
